GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Greenbackville, VA",8600000US23356,0,23356,7162.0,0.0
"Machipongo, VA",8600000US23405,38,23405,7170.0,0.537324542326751
"Suffolk, VA",8600000US23433,232,23433,7189.0,52.70689672015432
"Suffolk, VA",8600000US23435,5643,23435,7191.0,55.08822653309641
"Virginia Beach, VA",8600000US23455,14766,23455,7202.0,353.60371541093645
"Virginia Beach, VA",8600000US23463,0,23463,,
"Windsor, VA",8600000US23487,980,23487,7212.0,4.020877083108715
"Sanford, VA",8600000US23426,0,23426,7185.0,0.0
"Virginia Beach, VA",8600000US23471,82,23471,,
"Greenbush, VA",8600000US23357,0,23357,7163.0,0.0
"Nassawadox, VA",8600000US23413,813,23413,7175.0,24.902048115351434
"Saxis, VA",8600000US23427,0,23427,7186.0,0.0
"Virginia Beach, VA",8600000US23465,0,23465,,
"Virginia Beach, VA",8600000US23467,0,23467,,
"Norfolk, VA",8600000US23502,33495,23502,7214.0,1279.4737346331365
"Oak Hall, VA",8600000US23416,202,23416,7178.0,14.326368141561538
"Smithfield, VA",8600000US23430,7195,23430,7187.0,27.630221068688336
"Wardtown, VA",8600000US23482,0,23482,,
"Wattsville, VA",8600000US23483,0,23483,,
"Norfolk, VA",8600000US23501,685,23501,,
"Norfolk, VA",8600000US23503,1850,23503,7215.0,138.13767711863622
"Craddockville, VA",8600000US23341,0,23341,,
"Hacksneck, VA",8600000US23358,0,23358,7164.0,0.0
"Mappsville, VA",8600000US23407,124,23407,7171.0,7.579848971509243
"Suffolk, VA",8600000US23436,50,23436,7192.0,12.233550217867295
"Davis Wharf, VA",8600000US23345,0,23345,,
"Eastville, VA",8600000US23347,215,23347,7159.0,7.045513657760996
"Hallwood, VA",8600000US23359,49,23359,7165.0,1.2644550109874688
"Norfolk, VA",8600000US23504,5710,23504,7216.0,531.2037057365907
"Smithfield, VA",8600000US23431,82,23431,,
"Suffolk, VA",8600000US23434,14387,23434,7190.0,27.30957769592413
"Virginia Beach, VA",8600000US23462,35634,23462,7208.0,1174.9620513042362
"Harborton, VA",8600000US23389,0,23389,7166.0,0.0
"Marionville, VA",8600000US23408,0,23408,7172.0,0.0
"Suffolk, VA",8600000US23437,193,23437,7193.0,0.7479549303906249
"Virginia Beach, VA",8600000US23458,119,23458,,
"Suffolk, VA",8600000US23438,126,23438,7194.0,1.1847221503579586
"Suffolk, VA",8600000US23439,188,23439,,
"Horntown, VA",8600000US23395,0,23395,7167.0,0.0
"Mears, VA",8600000US23409,29,23409,7173.0,1.380550574994554
"Onancock, VA",8600000US23417,567,23417,7179.0,4.4367480298960755
"Oyster, VA",8600000US23419,0,23419,,
"Oak Hall, VA",8600000US23396,0,23396,,
"Isle Of Wight, VA",8600000US23397,0,23397,,
"Melfa, VA",8600000US23410,333,23410,7174.0,4.443906371456765
"Onley, VA",8600000US23418,1191,23418,7180.0,46.11931519903273
"Painter, VA",8600000US23420,162,23420,7181.0,1.929008188175368
"Suffolk, VA",8600000US23432,106,23432,7188.0,3.09274816203958
"Virginia Beach, VA",8600000US23459,46,23459,7205.0,13.018029121331145
"Virginia Beach, VA",8600000US23461,140,23461,7207.0,889.4762255711709
"Virginia Beach, VA",8600000US23466,36,23466,,
"Wachapreague, VA",8600000US23480,0,23480,7210.0,0.0
"Willis Wharf, VA",8600000US23486,27,23486,7211.0,26.95197158663262
"Tangier, VA",8600000US23440,16,23440,7195.0,3.4564312520144513
"Tasley, VA",8600000US23441,152,23441,7196.0,94.58277174812608
"Jamesville, VA",8600000US23398,17,23398,7168.0,1.6348645442598704
"Henrico, VA",8600000US23273,0,23273,,
"Richmond, VA",8600000US23279,0,23279,,
"Richmond, VA",8600000US23284,0,23284,,
"Richmond, VA",8600000US23285,0,23285,,
"Henrico, VA",8600000US23288,53,23288,,
"Henrico, VA",8600000US23294,12794,23294,7138.0,1193.274795031224
"Richmond, VA",8600000US23297,108,23297,,
"Birdsnest, VA",8600000US23307,0,23307,7144.0,0.0
"Bloxom, VA",8600000US23308,19,23308,7145.0,0.2222870494453558
"Chesapeake, VA",8600000US23320,51205,23320,7151.0,606.2114194319925
"Richmond, VA",8600000US23234,17311,23234,7132.0,338.8115599818982
"Richmond, VA",8600000US23240,42,23240,,
"Henrico, VA",8600000US23255,0,23255,,
"Battery Park, VA",8600000US23304,0,23304,7142.0,0.0
"Belle Haven, VA",8600000US23306,456,23306,7143.0,12.074521084377785
"Richmond, VA",8600000US23241,8,23241,,
"Richmond, VA",8600000US23298,7360,23298,,
"Cape Charles, VA",8600000US23310,991,23310,7146.0,6.371153412912447
"Chesapeake, VA",8600000US23323,9371,23323,7154.0,30.014361700718727
"Henrico, VA",8600000US23231,10664,23231,7130.0,46.630463836818144
"Richmond, VA",8600000US23237,10920,23237,7135.0,206.20972253915323
"Henrico, VA",8600000US23242,29,23242,,
"Richmond, VA",8600000US23260,901,23260,,
"Capeville, VA",8600000US23313,55,23313,7147.0,17.33745817732248
"Henrico, VA",8600000US23229,12984,23229,7128.0,351.3273512076986
"Accomac, VA",8600000US23301,2456,23301,7139.0,34.815514558775085
"Assawoman, VA",8600000US23302,13,23302,7140.0,1.5097263539690473
"Carrollton, VA",8600000US23314,631,23314,7148.0,12.723384881727265
"Richmond, VA",8600000US23230,37157,23230,7129.0,3438.752501996229
"Henrico, VA",8600000US23238,10134,23238,7136.0,182.27433366401357
"Richmond, VA",8600000US23249,0,23249,,
"Carrsville, VA",8600000US23315,66,23315,7149.0,0.874228182350859
"Chesapeake, VA",8600000US23324,6639,23324,7155.0,383.65920383347145
"Chesapeake, VA",8600000US23325,1746,23325,7156.0,176.1415734365594
"Chesapeake, VA",8600000US23328,86,23328,,
"Richmond, VA",8600000US23261,1026,23261,,
"Atlantic, VA",8600000US23303,61,23303,7141.0,3.310589223554484
"Chesapeake, VA",8600000US23326,0,23326,,
"Red Oak, VA",8600000US23964,115,23964,7339.0,1.0072301961376733
"Henrico, VA",8600000US23228,17950,23228,7127.0,618.8559157247186
"Richmond, VA",8600000US23232,193,23232,,
"Richmond, VA",8600000US23236,11255,23236,7134.0,301.6931431997293
"Richmond, VA",8600000US23250,1229,23250,7137.0,152.53943405015283
"Chesapeake, VA",8600000US23327,477,23327,,
"Cheriton, VA",8600000US23316,428,23316,7150.0,118.15132921625641
"Chesapeake, VA",8600000US23321,10744,23321,7152.0,157.5223505360818
"Henrico, VA",8600000US23233,16626,23233,7131.0,520.047021309166
"Chesapeake, VA",8600000US23322,8610,23322,7153.0,22.043545700895287
"Richmond, VA",8600000US23235,21186,23235,7133.0,468.3394693187246
"Saint Stephens, HU",8600000US23148,87,23148,7098.0,0.5173949767144607
"Stevensville, VA",8600000US23161,0,23161,7104.0,0.0
"Walkerton, VA",8600000US23177,0,23177,7111.0,0.0
"West Point, VA",8600000US23181,2107,23181,7113.0,12.424628588224776
"Williamsburg, VA",8600000US23187,0,23187,7115.0,0.0
"Midlothian, VA",8600000US23113,10348,23113,7079.0,112.86612284711798
"Millers Tavern, VA",8600000US23115,140,23115,7081.0,9.779195543816174
"Mineral, VA",8600000US23117,1733,23117,7083.0,4.891554049148845
"Powhatan, VA",8600000US23139,4214,23139,7094.0,6.805273848870649
"Studley, VA",8600000US23162,0,23162,,
"Urbanna, VA",8600000US23175,654,23175,7109.0,15.506664617447502
"Ware Neck, VA",8600000US23178,13,23178,,
"Richmond, VA",8600000US23219,26198,23219,7118.0,6591.663576064295
"Richmond, VA",8600000US23220,16429,23220,7119.0,1320.5538593706997
"Wicomico, VA",8600000US23184,40,23184,,
"New Canton, VA",8600000US23123,278,23123,7086.0,2.6232520094700154
"New Point, VA",8600000US23125,0,23125,7088.0,0.0
"Sandston, VA",8600000US23150,8168,23150,7100.0,105.81879384012841
"Sandy Hook, VA",8600000US23153,39,23153,7101.0,1.1389602134329668
"Susan, VA",8600000US23163,0,23163,7105.0,0.0
"Toano, VA",8600000US23168,2585,23168,7106.0,42.67342169048259
"Water View, VA",8600000US23180,8,23180,7112.0,0.3042829228702506
"Moon, VA",8600000US23119,11,23119,7084.0,1.2864844053529914
"Newtown, VA",8600000US23126,9,23126,7089.0,0.15557728758985387
"White Marsh, VA",8600000US23183,162,23183,,
"Williamsburg, VA",8600000US23185,21749,23185,7114.0,149.88201400050588
"Mechanicsville, VA",8600000US23116,7717,23116,7082.0,47.432675549626055
"Moseley, VA",8600000US23120,580,23120,7085.0,3.504766297862728
"Norge, VA",8600000US23127,61,23127,,
"Onemo, VA",8600000US23130,6,23130,7092.0,0.3909596064444218
"Woods Cross Ro, S,",8600000US23190,0,23190,,
"Saluda, VA",8600000US23149,742,23149,7099.0,5.678387286583707
"Schley, VA",8600000US23154,13,23154,,
"Topping, VA",8600000US23169,161,23169,7107.0,6.662543062891882
"Montpelier, VA",8600000US23192,779,23192,7117.0,3.9470539447764086
"Richmond, VA",8600000US23218,224,23218,,
"Midlothian, VA",8600000US23114,2880,23114,7080.0,98.7271465509877
"Ordinary, VA",8600000US23131,85,23131,,
"Williamsburg, VA",8600000US23188,13515,23188,7116.0,53.27166144891469
"North, VA",8600000US23128,0,23128,7090.0,0.0
"Shacklefords, VA",8600000US23156,155,23156,7102.0,1.4979888098882879
"New Kent, VA",8600000US23124,600,23124,7087.0,4.250317309209684
"Richmond, VA",8600000US23227,11113,23227,7126.0,377.3150825058013
"Port Haywood, VA",8600000US23138,0,23138,7093.0,0.0
"Providence Fo, E,",8600000US23140,1031,23140,7095.0,5.31297591973797
"Williamsburg, VA",8600000US23186,57,23186,,
"Richmond, VA",8600000US23221,5439,23221,7120.0,635.9365536658428
"Oilville, VA",8600000US23129,614,23129,7091.0,58.98871816746839
"Quinton, VA",8600000US23141,606,23141,7096.0,6.43420615958872
"Rockville, VA",8600000US23146,1387,23146,7097.0,15.997739878064465
"University Of , CH",8600000US23173,0,23173,7108.0,0.0
"Richmond, VA",8600000US23224,12117,23224,7123.0,401.16545567141577
"Richmond, VA",8600000US23225,17422,23225,7124.0,470.4185266811441
"State Farm, VA",8600000US23160,0,23160,7103.0,0.0
"Wake, VA",8600000US23176,0,23176,7110.0,0.0
"Richmond, VA",8600000US23222,4301,23222,7121.0,200.03712383916493
"Richmond, VA",8600000US23223,7163,23223,7122.0,164.15983920173628
"Richmond, VA",8600000US23226,13110,23226,7125.0,857.5861442338223
"Dinwiddie, VA",8600000US23841,368,23841,7275.0,1.9427965517388472
"Jarratt, VA",8600000US23870,0,23870,,
"Skippers, VA",8600000US23879,0,23879,7295.0,0.0
"Warfield, VA",8600000US23889,77,23889,7303.0,0.8827027753699926
"Portsmouth, VA",8600000US23708,1714,23708,7254.0,4010.341721358462
"Branchville, VA",8600000US23828,18,23828,7263.0,0.19667941338660402
"Colonial Heig, S,",8600000US23834,13975,23834,7269.0,238.94248144100834
"Franklin, VA",8600000US23851,5640,23851,7283.0,20.40030350877082
"Ivor, VA",8600000US23866,159,23866,7287.0,0.7051472561010615
"Mc Kenney, VA",8600000US23872,172,23872,7290.0,0.6920663019957409
"Capron, VA",8600000US23829,59,23829,7264.0,0.27836448860246743
"Disputanta, VA",8600000US23842,0,23842,7276.0,0.0
"Dolphin, VA",8600000US23843,46,23843,7277.0,0.6033502201441325
"Ebony, VA",8600000US23845,85,23845,7279.0,2.4038394236396226
"Prince George, VA",8600000US23875,2987,23875,7292.0,32.84565832848786
"Waverly, VA",8600000US23890,946,23890,7304.0,1.8617954409333342
"Petersburg, VA",8600000US23804,430,23804,,
"Jarratt, VA",8600000US23867,863,23867,7288.0,3.6105078664619987
"Lawrenceville, VA",8600000US23868,2030,23868,7289.0,6.46330656848367
"Blackstone, VA",8600000US23824,2095,23824,7261.0,4.566975642806018
"Elberon, VA",8600000US23846,0,23846,7280.0,0.0
"Spring Grove, VA",8600000US23881,65,23881,7296.0,0.20980674355476991
"Bracey, VA",8600000US23919,366,23919,7315.0,4.328221321586903
"Portsmouth, VA",8600000US23709,0,23709,7255.0,0.0
"Hopewell, VA",8600000US23860,7471,23860,7286.0,57.26499121356819
"Surry, VA",8600000US23883,0,23883,7298.0,0.0
"Chase City, VA",8600000US23924,1280,23924,7320.0,3.596573477012697
"Courtland, VA",8600000US23837,977,23837,7271.0,3.5547410399895925
"Chesterfield, VA",8600000US23838,764,23838,7272.0,2.9517279662779763
"Drewryville, VA",8600000US23844,44,23844,7278.0,0.37636893078582206
"Emporia, VA",8600000US23847,5894,23847,7281.0,8.098522207801537
"Rawlings, VA",8600000US23876,0,23876,7293.0,0.0
"Clarksville, VA",8600000US23927,1373,23927,7321.0,7.011484888848278
"Crewe, VA",8600000US23930,780,23930,7322.0,2.812551207362607
"Evergreen, VA",8600000US23939,17,23939,,
"Hampden Sydney, VA",8600000US23943,0,23943,7328.0,0.0
"Carson, VA",8600000US23830,199,23830,7265.0,1.6511132353037812
"Chester, VA",8600000US23836,7571,23836,7270.0,115.44152625194589
"Valentines, VA",8600000US23887,43,23887,7301.0,0.8131497279068637
"Cullen, VA",8600000US23934,57,23934,7323.0,0.6120973765742688
"La Crosse, VA",8600000US23950,796,23950,7331.0,5.032825052356081
"Fort Lee, VA",8600000US23801,507,23801,7256.0,30.950703038809618
"Newsoms, VA",8600000US23874,0,23874,7291.0,0.0
"Sedley, VA",8600000US23878,74,23878,7294.0,0.7248091242106866
"Green Bay, VA",8600000US23942,0,23942,7327.0,0.0
"Kenbridge, VA",8600000US23944,1188,23944,7329.0,3.274130693221329
"Keysville, VA",8600000US23947,1192,23947,7330.0,3.451988027416639
"Lunenburg, VA",8600000US23952,20,23952,7332.0,0.5842443894280978
"Pamplin, VA",8600000US23958,80,23958,7334.0,0.3157929781552339
"Phenix, VA",8600000US23959,64,23959,7335.0,0.421812966100856
"Red House, VA",8600000US23963,46,23963,7338.0,0.814223968799504
"Ford, VA",8600000US23850,34,23850,7282.0,0.26156811933906965
"Stony Creek, VA",8600000US23882,725,23882,7297.0,1.7466490008900297
"Wakefield, VA",8600000US23888,481,23888,7302.0,2.129967980381764
"Meherrin, VA",8600000US23954,99,23954,7333.0,0.601464701421865
"Skipwith, VA",8600000US23968,91,23968,7342.0,1.1102063268438154
"South Hill, VA",8600000US23970,6625,23970,7343.0,21.098170036766803
"Petersburg, VA",8600000US23805,6395,23805,7258.0,33.68385275475897
"Chesterfield, VA",8600000US23832,3688,23832,7267.0,36.06762789763734
"Freeman, VA",8600000US23856,0,23856,7284.0,0.0
"Randolph, VA",8600000US23962,15,23962,7337.0,0.12255327092474139
"Hanover, VA",8600000US23069,249,23069,7056.0,1.7633869414058458
"Rice, VA",8600000US23966,193,23966,7340.0,1.3959782604088515
"Saxe, VA",8600000US23967,71,23967,7341.0,0.5780902084855468
"Waverly, VA",8600000US23891,82,23891,7305.0,13.679196810945493
"Yale, VA",8600000US23897,0,23897,7308.0,0.0
"Zuni, VA",8600000US23898,0,23898,7309.0,0.0
"Portsmouth, VA",8600000US23705,99,23705,,
"Boykins, VA",8600000US23827,695,23827,7262.0,5.227616751636876
"Prospect, VA",8600000US23960,71,23960,7336.0,0.6374462674320344
"White Plains, VA",8600000US23893,0,23893,7306.0,0.0
"Claremont, VA",8600000US23899,0,23899,7310.0,0.0
"Farmville, VA",8600000US23909,197,23909,7312.0,1988.5933478019483
"Petersburg, VA",8600000US23806,220,23806,7259.0,510.07159550395073
"Chester, VA",8600000US23831,10204,23831,7266.0,163.70207198309305
"Church Road, VA",8600000US23833,105,23833,7268.0,0.7097210204279609
"Wilsons, VA",8600000US23894,0,23894,7307.0,0.0
"Brodnax, VA",8600000US23920,311,23920,7316.0,0.9863904412283344
"Buckingham, VA",8600000US23921,267,23921,7317.0,1.2756571805963923
"Dendron, VA",8600000US23839,0,23839,7273.0,0.0
"Gasburg, VA",8600000US23857,302,23857,7285.0,7.756240171309149
"Sussex, VA",8600000US23884,0,23884,7299.0,0.0
"Baskerville, VA",8600000US23915,0,23915,7313.0,0.0
"Burkeville, VA",8600000US23922,0,23922,7318.0,0.0
"Portsmouth, VA",8600000US23707,7409,23707,7253.0,709.560623091721
"Alberta, VA",8600000US23821,173,23821,7260.0,1.028501384484738
"Dewitt, VA",8600000US23840,43,23840,7274.0,0.3477222442262116
"Sutherland, VA",8600000US23885,0,23885,7300.0,0.0
"Farmville, VA",8600000US23901,6571,23901,7311.0,12.6673315997255
"Charlotte Cour, HO",8600000US23923,229,23923,7319.0,0.9967850114108161
"Drakes Branch, VA",8600000US23937,215,23937,7325.0,1.1395955703591552
"Boydton, VA",8600000US23917,333,23917,7314.0,1.1853892298154538
"Dillwyn, VA",8600000US23936,1042,23936,7324.0,1.841744172737787
"Dundas, VA",8600000US23938,0,23938,7326.0,0.0
"Petersburg, VA",8600000US23803,9991,23803,7257.0,53.41137877488902
"Linville, VA",8600000US22834,186,22834,6971.0,4.041386843178221
"Mc Gaheysville, VA",8600000US22840,0,22840,6973.0,0.0
"Stanley, VA",8600000US22851,587,22851,6983.0,4.107117457535047
"Midland, VA",8600000US22728,508,22728,6940.0,4.335773275519154
"Radiant, VA",8600000US22732,21,22732,6944.0,4.794811739708393
"Keezletown, VA",8600000US22832,51,22832,6970.0,0.807279853438501
"Shenandoah, VA",8600000US22849,677,22849,6981.0,5.563037443753234
"Etlan, VA",8600000US22719,29,22719,6933.0,0.5501217647101896
"Wolftown, VA",8600000US22748,0,22748,,
"Bergton, VA",8600000US22811,35,22811,6961.0,0.42663625180890724
"Edinburg, VA",8600000US22824,2471,22824,6966.0,11.093324828600611
"Elkton, VA",8600000US22827,2535,22827,6967.0,7.176763884148301
"New Market, VA",8600000US22844,1795,22844,6977.0,14.289977623487239
"Singers Glen, VA",8600000US22850,0,22850,6982.0,0.0
"Brightwood, VA",8600000US22715,57,22715,6930.0,2.4265041686490214
"Rapidan, VA",8600000US22733,169,22733,6945.0,1.3739461741383445
"Woodville, VA",8600000US22749,0,22749,6956.0,0.0
"Harrisonburg, VA",8600000US22803,172,22803,,
"Fulks Run, VA",8600000US22830,71,22830,6968.0,0.2435664035686389
"Hinton, VA",8600000US22831,0,22831,6969.0,0.0
"Mount Crawford, VA",8600000US22841,3665,22841,6974.0,45.2846586227439
"Banco, VA",8600000US22711,0,22711,6926.0,0.0
"Leon, VA",8600000US22725,0,22725,,
"Reva, VA",8600000US22735,55,22735,6947.0,0.6397510154186276
"Sperryville, VA",8600000US22740,136,22740,6951.0,0.665066152369707
"Harrisonburg, VA",8600000US22801,24967,22801,6957.0,296.8249255803666
"Bridgewater, VA",8600000US22812,4277,22812,6962.0,38.35167014529257
"Luray, VA",8600000US22835,3510,22835,6972.0,8.99361481021136
"Timberville, VA",8600000US22853,1883,22853,6984.0,19.93036649594256
"Charlottesvill,  V",8600000US22902,13456,22902,6986.0,82.75479291148126
"Charlottesvill,  V",8600000US22907,0,22907,,
"Charlottesvill,  V",8600000US22911,8992,22911,6989.0,67.9917558181344
"Bealeton, VA",8600000US22712,1191,22712,6927.0,12.695812927292454
"Goldvein, VA",8600000US22720,0,22720,6934.0,0.0
"Lignum, VA",8600000US22726,0,22726,6938.0,0.0
"Syria, VA",8600000US22743,0,22743,6954.0,0.0
"Lacey Spring, VA",8600000US22833,0,22833,,
"Orkney Springs, VA",8600000US22845,0,22845,6978.0,0.0
"Charlottesvill,  V",8600000US22906,2358,22906,,
"Charlottesvill,  V",8600000US22908,0,22908,,
"Barboursville, VA",8600000US22923,0,22923,6992.0,0.0
"Viewtown, VA",8600000US22746,19,22746,,
"Mount Jackson, VA",8600000US22842,1281,22842,6975.0,6.824978498520608
"Penn Laird, VA",8600000US22846,234,22846,6979.0,8.123179054028721
"Charlottesvill,  V",8600000US22901,18391,22901,6985.0,136.15826353652162
"Afton, VA",8600000US22920,453,22920,6990.0,2.3116357132776266
"Covesville, VA",8600000US22931,64,22931,6993.0,1.3625653562989182
"Esmont, VA",8600000US22937,29,22937,6997.0,0.2451340821300441
"Boston, VA",8600000US22713,320,22713,6928.0,4.635938785499647
"Castleton, VA",8600000US22716,0,22716,6931.0,0.0
"Madison, VA",8600000US22727,2013,22727,6939.0,7.685485087870083
"Richardsville, VA",8600000US22736,0,22736,6948.0,0.0
"Washington, VA",8600000US22747,411,22747,6955.0,4.08801530775733
"Dyke, VA",8600000US22935,0,22935,6995.0,0.0
"Earlysville, VA",8600000US22936,810,22936,6996.0,8.584162290519018
"Free Union, VA",8600000US22940,151,22940,7000.0,1.8544286981069291
"Graves Mill, VA",8600000US22721,0,22721,,
"Haywood, VA",8600000US22722,7,22722,6935.0,0.7681710308657704
"Rixeyville, VA",8600000US22737,133,22737,6949.0,1.2744661567907678
"Harrisonburg, VA",8600000US22807,955,22807,6959.0,850.714332799447
"Broadway, VA",8600000US22815,1414,22815,6963.0,7.594855597168214
"Keswick, VA",8600000US22947,0,22947,7004.0,0.0
"Mitchells, VA",8600000US22729,170,22729,6941.0,11.875085002906252
"Remington, VA",8600000US22734,323,22734,6946.0,4.151401483579793
"Mount Solon, VA",8600000US22843,57,22843,6976.0,0.19443413858231828
"Faber, VA",8600000US22938,144,22938,6998.0,1.3095360322931586
"Gordonsville, VA",8600000US22942,3330,22942,7001.0,11.506120210726472
"Ivy, VA",8600000US22945,67,22945,,
"Harrisonburg, VA",8600000US22802,7507,22802,6958.0,32.029195403059965
"Charlottesvill,  V",8600000US22905,433,22905,,
"Hood, VA",8600000US22723,0,22723,6936.0,0.0
"Stevensburg, VA",8600000US22741,0,22741,6952.0,0.0
"Basye, VA",8600000US22810,429,22810,6960.0,6.64015033300354
"Greenwood, VA",8600000US22943,60,22943,7002.0,4.077768481975924
"Brandy Station, VA",8600000US22714,0,22714,6929.0,0.0
"Elkwood, VA",8600000US22718,415,22718,6932.0,6.526341722680895
"Jeffersonton, VA",8600000US22724,0,22724,6937.0,0.0
"Criders, VA",8600000US22820,0,22820,6964.0,0.0
"Quicksburg, VA",8600000US22847,143,22847,6980.0,2.6596601917704272
"Keene, VA",8600000US22946,39,22946,7003.0,3.5059022313539487
"Oakpark, VA",8600000US22730,0,22730,6942.0,0.0
"Dayton, VA",8600000US22821,2026,22821,6965.0,9.566536320169664
"Charlottesvill,  V",8600000US22903,11438,22903,6987.0,58.391691671937814
"Charlottesvill,  V",8600000US22909,0,22909,,
"Arrington, VA",8600000US22922,506,22922,6991.0,3.863999762539651
"Batesville, VA",8600000US22924,26,22924,,
"Crozet, VA",8600000US22932,1322,22932,6994.0,4.710433863632576
"Pratts, VA",8600000US22731,52,22731,6943.0,22.639702200840283
"Sumerduck, VA",8600000US22742,89,22742,6953.0,1.5506238168326487
"Charlottesvill,  V",8600000US22904,0,22904,6988.0,0.0
"Fishersville, VA",8600000US22939,3032,22939,6999.0,70.1104202120757
"Aroda, VA",8600000US22709,0,22709,6925.0,0.0
"Rochelle, VA",8600000US22738,73,22738,6950.0,1.0440083708877208
"Waynesboro, VA",8600000US22980,11207,22980,7021.0,58.20761131596684
"Barhamsville, VA",8600000US23011,116,23011,7027.0,2.0530632969856764
"Columbia, VA",8600000US23038,118,23038,7038.0,0.607802589509967
"Diggs, VA",8600000US23045,0,23045,7042.0,0.0
"Collinsville, VA",8600000US24078,2436,24078,7372.0,135.85556969075625
"Montpelier Sta, ON",8600000US22957,0,22957,,
"Stanardsville, VA",8600000US22973,536,22973,7018.0,2.023043927224663
"Aylett, VA",8600000US23009,604,23009,7026.0,3.0012020907526544
"Bena, VA",8600000US23018,0,23018,,
"Cobbs Creek, VA",8600000US23035,0,23035,7037.0,0.0
"Crozier, VA",8600000US23039,118,23039,7039.0,3.07648482824989
"Doswell, VA",8600000US23047,1962,23047,7043.0,15.97998972980232
"Hallieford, VA",8600000US23068,0,23068,7055.0,0.0
"Nellysford, VA",8600000US22958,0,22958,7008.0,0.0
"Quinque, VA",8600000US22965,55,22965,,
"Glen Allen, VA",8600000US23059,9712,23059,7047.0,81.66880310080434
"Goochland, VA",8600000US23063,832,23063,7051.0,3.203862107900515
"Hardyville, VA",8600000US23070,20,23070,7057.0,2.6739533678576364
"Cumberland, VA",8600000US23040,544,23040,7040.0,1.4254537538322336
"Deltaville, VA",8600000US23043,514,23043,7041.0,26.38802825469889
"Gloucester Po, T,",8600000US23062,442,23062,7050.0,118.3684225184944
"Jamaica, VA",8600000US23079,17,23079,7062.0,0.30981145731245524
"Roseland, VA",8600000US22967,150,22967,7013.0,0.7423833877166284
"Bohannon, VA",8600000US23021,0,23021,7029.0,0.0
"Bremo Bluff, VA",8600000US23022,111,23022,7030.0,1.6397048472186544
"Dutton, VA",8600000US23050,54,23050,7044.0,5.039646149645013
"Hartfield, VA",8600000US23071,321,23071,7058.0,10.34542270639803
"King William, VA",8600000US23086,348,23086,7066.0,1.6255673189070243
"Palmyra, VA",8600000US22963,1503,22963,7011.0,4.768385100440591
"Ark, VA",8600000US23003,45,23003,,
"Macon, VA",8600000US23101,0,23101,,
"Maidens, VA",8600000US23102,317,23102,7071.0,4.124805529081909
